species;latitude;longitude
larix;51.378968254;120.839285714
larix;55.4781746032;114.087301587
larix;64.2083333333;110.875
larix;59.3690476191;113.974206349
larix;62.5158730159;105.202380952
larix;64.0317460317;93.7698412698
larix;53.3392857143;136.021825397
larix;52.4920634921;142.293650794
larix;59.6051587302;129.902777778
larix;60.6170634921;141.906746032
larix;63.7976190476;116.714285714
larix;64.0912698413;107.273809524
larix;61.9722222222;135.410714286
larix;61.503968254;107.206349206
larix;61.2797619048;102.662698413
larix;65.3273809524;119.013888889
larix;63.4642857143;115.10515873
larix;58.7440476191;117.511904762
larix;60.2916666667;120.636904762
larix;56.8611111111;124.678571429
larix;64.5396825397;88.755952381
larix;50.6111111111;110.833333333
larix;66.2698412698;133.091269841
larix;63.3293650794;152.81547619
larix;65.8115079365;115.214285714
larix;65.0833333333;109.803571429
larix;55.1170634921;121.246031746
larix;59.0337301587;105.466269841
larix;58.2976190476;110.436507937
larix;62.8968253968;132.06547619
larix;61.0277777778;107.261904762
larix;53.2956349206;134.186507936
larix;56.2996031746;132.96031746
larix;51.0416666667;130.46031746
larix;65.3908730159;117.468253968
larix;65.1388888889;114.265873016
larix;58.3591269841;133.476190476
larix;42.0178571429;128.41468254
larix;55.6369047619;123.198412698
larix;62.1329365079;134.238095238
larix;64.0238095238;93.2996031746
larix;56.3829365079;106.424603175
larix;60.0416666667;104.482142857
larix;52.1984126984;114.96031746
larix;61.2638888889;130.353174603
larix;51.628968254;135.317460317
larix;62.7619047619;118.01984127
larix;56.2996031746;121.869047619
larix;66.7718253968;105.277777778
larix;63.6190476191;104.863095238
larix;51.996031746;117.19047619
larix;64.0158730159;155.089285714
larix;63.0456349206;130.450396825
larix;51.9940476191;119.66468254
larix;64.7638888889;98.7003968254
larix;59.9444444444;113.132936508
larix;53.7738095238;158.922619048
larix;56.6964285714;135.652777778
larix;63.126984127;94.5972222222
larix;62.7678571429;112.708333333
larix;51.4226190476;118.581349206
larix;57.246031746;111.369047619
larix;58.4523809524;134.990079365
larix;65.2658730159;125.331349206
larix;68.1488095238;101.900793651
larix;54.2023809524;122.462301587
larix;68.6984126984;124.39484127
larix;60.3591269841;119.017857143
larix;67.8293650794;157.041666667
larix;57.9781746032;131.712301587
larix;60.498015873;113.994047619
larix;60.0357142857;111.299603175
larix;62.4107142857;101.045634921
larix;61.6408730159;98.6825396825
larix;63.5634920635;119.630952381
larix;63.6785714286;108.236111111
larix;53.3194444445;114.793650794
larix;56.7261904762;131.704365079
larix;61.9444444444;121.617063492
larix;57.4186507937;111.23015873
larix;63.1924603175;112.571428571
larix;65.7757936508;103.005952381
larix;61.6706349206;99.1746031746
larix;62.621031746;121.027777778
larix;62.8333333333;122.037698413
larix;60.0416666667;135.492063492
larix;64.878968254;118.353174603
larix;64.9583333333;152.224206349
larix;52.1408730159;131.55952381
larix;66.4523809524;88.0972222222
larix;59.9861111111;119.224206349
larix;65.6845238095;121.367063492
larix;67.0138888889;117.113095238
larix;60.8293650794;118.488095238
larix;53.0912698413;138.781746032
larix;60.9484126984;134.101190476
larix;65.7043650794;90.5833333333
larix;60.1388888889;131.748015873
larix;58.6607142857;123.704365079
larix;48.001984127;138.242063492
larix;63.8373015873;117.634920635
larix;59.3869047619;133.80952381
larix;61.6468253968;141.847222222
larix;53.7579365079;124.692460317
larix;55.6170634921;135.154761905
larix;65.8531746032;151.609126984
larix;52.2658730159;130.051587302
larix;61.3908730159;129.807539683
larix;68.0079365079;118.767857143
larix;60.8293650794;127.321428571
larix;60.0297619048;143.408730159
larix;61.4861111111;124.273809524
larix;61.9642857143;104.821428571
larix;67.7321428571;106.047619048
larix;61.1884920635;116.376984127
larix;61.9404761905;135.327380952
larix;58.8650793651;132.650793651
larix;63.8571428571;110.759920635
larix;55.9583333333;126.089285714
larix;52.9007936508;130.656746032
larix;63.4464285714;142.662698413
larix;65.0257936508;155.561507936
larix;53.6448412698;118.339285714
larix;56.123015873;107.277777778
larix;64.4404761905;110.831349206
larix;62.7361111111;114.107142857
larix;61.0654761905;116.928571429
larix;57.503968254;130.009920635
larix;52.2400793651;124.323412698
larix;67.9087301587;118.125
larix;62.6349206349;110.58531746
larix;55.4821428571;115.357142857
larix;60.6150793651;107.251984127
larix;52.3115079365;119.404761905
larix;52.2182539683;142.551587302
larix;60.4523809524;123.581349206
larix;59.3888888889;138.795634921
larix;59.6607142857;121.66468254
larix;62.3452380952;135.448412698
larix;65.2857142857;125.946428571
larix;59.1865079365;130.329365079
larix;50.1190476191;140.111111111
larix;48.0436507937;121.406746032
larix;54.5833333333;120.511904762
larix;63.5416666667;112.31547619
larix;62.8511904762;108.212301587
larix;52.2658730159;119.263888889
larix;52.253968254;115.043650794
larix;62.5773809524;106.593253968
larix;66.7281746032;138.069444444
larix;59.6369047619;130.746031746
larix;58.7817460318;136.613095238
larix;68.5198412698;108.58531746
larix;60.8968253968;132.589285714
larix;62.1170634921;130.543650794
larix;63.8630952381;101.847222222
larix;53.0873015873;119.075396825
larix;51.1468253968;117.831349206
larix;60.4662698413;125.507936508
larix;61.4047619048;145.888888889
larix;51.3690476191;121.113095238
larix;64.4325396825;111.418650794
larix;68.4722222222;161.277777778
larix;64.5972222222;99.4047619048
larix;64.4206349206;143.787698413
larix;62.9583333333;135.829365079
larix;52.121031746;127.107142857
larix;65.2619047619;120.632936508
larix;58.25;127.08531746
larix;61.1011904762;125.81547619
larix;65.1607142857;106.779761905
larix;56.0773809524;120.224206349
larix;60.8670634921;113.625
larix;54.3928571429;106.125
larix;66.8115079365;149.218253968
larix;58.0634920635;109.607142857
larix;51.5932539683;130.66468254
larix;61.3888888889;139.430555556
larix;67.2777777778;121.5
larix;66.5119047619;113.994047619
larix;57.3353174603;137.345238095
larix;62.6904761905;100.781746032
larix;60.2162698413;128.613095238
larix;56.2162698413;116.51984127
larix;68.6805555556;133.757936508
larix;53.123015873;113.128968254
larix;61.3174603175;106.89484127
larix;53.3452380952;111.916666667
larix;53.9146825397;122.863095238
larix;65.2103174603;114.416666667
larix;52.1011904762;110.847222222
larix;52.5515873016;142.035714286
larix;67.2003968254;119.261904762
larix;54.7777777778;129.863095238
larix;63.5337301587;142.771825397
larix;56.5238095238;128.051587302
larix;58.4444444444;107.14484127
larix;68.380952381;105.660714286
larix;58.9424603175;136.049603175
larix;65.9503968254;98.3154761905
larix;51.6527777778;133.160714286
larix;58.6031746032;125.674603175
larix;60.7083333333;109.988095238
larix;51.8968253968;111.057539683
larix;64.9345238095;118.392857143
larix;62.4940476191;99.7698412698
larix;50.1051587302;111.525793651
larix;56.3234126984;131.811507936
larix;62.8253968254;95.373015873
larix;68.3968253968;107.23015873
larix;62.8869047619;99.3194444444
larix;65.5714285714;115.64484127
larix;65.1349206349;95.3293650794
larix;62.2738095238;126.287698413
larix;59.8551587302;123.533730159
larix;61.748015873;105.242063492
larix;56.0952380952;114.125
larix;62.9682539683;114.202380952
larix;63.1011904762;122.944444444
larix;65.5337301587;150.972222222
larix;52.6349206349;124.839285714
larix;61.3948412698;113.906746032
larix;59.7341269841;140.56547619
larix;61.2341269841;131.827380952
larix;53.871031746;126.996031746
larix;66.2162698413;103.986111111
larix;59.7440476191;138.615079365
larix;60.7281746032;122.283730159
larix;66.8412698413;103.607142857
larix;64.6488095238;125.873015873
larix;55.7896825397;121.603174603
larix;51.126984127;120.787698413
larix;56.7956349206;123.958333333
larix;63.0178571429;121.75
larix;64.6388888889;92.3194444444
larix;52.3234126984;111.178571429
larix;59.6071428571;108.712301587
larix;60.3531746032;108.527777778
larix;53.7123015873;126.305555556
larix;58.630952381;128.488095238
larix;67.9702380952;116.876984127
larix;65.2341269841;124.130952381
larix;56.0079365079;122.248015873
larix;55.5099206349;125.26984127
larix;65.0238095238;124.900793651
larix;54.6646825397;107.361111111
larix;63.4920634921;92.0257936508
larix;67.4464285714;114.761904762
larix;64.2936507937;92.0773809524
larix;51.3214285714;117.916666667
larix;63.6825396825;90.2063492063
larix;64.3333333333;119.41468254
larix;55.501984127;128.638888889
larix;59.2361111111;116.045634921
larix;68.4623015873;107.31547619
larix;50.3492063492;112.337301587
larix;66.9464285714;110.748015873
larix;62.9920634921;93.873015873
larix;61.1507936508;96.7996031746
larix;65.5297619048;118.813492063
larix;61.0674603175;122.277777778
larix;53.248015873;122.795634921
larix;60.6349206349;111.648809524
larix;52.2162698413;138.218253968
larix;51.8531746032;137.325396825
larix;60.8908730159;132.630952381
larix;63.6944444444;119.498015873
larix;62.2400793651;113.037698413
larix;63.0119047619;117.337301587
larix;67.8174603175;103.055555556
larix;63.2420634921;92.2996031746
larix;62.4603174603;129.015873016
larix;61.1666666667;113.847222222
larix;64.2321428571;129.109126984
larix;55.1170634921;135.279761905
larix;62.0972222222;127.648809524
larix;61.5138888889;136.841269841
larix;51.5079365079;121.603174603
larix;67.5674603175;105.630952381
larix;53.5654761905;113.319444444
larix;52.2777777778;124.83531746
larix;63.9761904762;126.799603175
larix;65.001984127;95.6587301587
larix;64.8055555556;116.75
larix;62.7083333333;146.932539683
larix;63.8253968254;127.081349206
larix;53.4107142857;129.204365079
larix;67.0575396825;103.956349206
larix;60.8511904762;124.791666667
larix;63.6964285714;102.751984127
larix;63.503968254;102.021825397
larix;61.9067460318;134.051587302
larix;54.7936507937;130.212301587
larix;67.8888888889;121.958333333
larix;51.0218253968;121.287698413
larix;63.1130952381;104.468253968
larix;64.0853174603;99.1507936508
larix;61.2896825397;143.773809524
larix;60.5912698413;124.593253968
larix;58.3888888889;119.224206349
larix;57.5218253968;129.43452381
larix;53.1805555556;112.490079365
larix;62.5753968254;134.876984127
larix;65.7718253968;98.6170634921
larix;56.1646825397;137.253968254
larix;54.0932539683;133.371031746
larix;57.373015873;135.746031746
larix;57.1388888889;134.787698413
larix;58.1726190476;122.067460317
larix;67.9285714286;114.281746032
larix;67.0753968254;119.66468254
larix;67.6329365079;108.978174603
larix;49.4583333333;110.597222222
larix;63.5714285714;121.311507936
larix;61.0317460318;117.603174603
larix;53.2182539683;122.976190476
larix;60.4285714286;131.077380952
larix;61.8194444444;129.251984127
larix;50.6587301587;112.375
larix;55.0515873016;130.613095238
larix;55.7123015873;105.932539683
larix;63.0436507937;94.4543650794
larix;65.2301587302;152.170634921
larix;56.503968254;110.486111111
larix;63.746031746;120.841269841
larix;59.7896825397;107.680555556
larix;63.7281746032;153.80952381
larix;61.5416666667;125.317460317
larix;51.9821428571;141.851190476
larix;65.9384920635;154.069444444
larix;65.8849206349;114.023809524
larix;67.251984127;114.886904762
larix;51.3829365079;114.117063492
larix;54.1170634921;120.785714286
larix;66.8630952381;99.7579365079
larix;66.1031746032;141.714285714
larix;60.4107142857;136.142857143
larix;67.6607142857;120.787698413
larix;58.0555555556;131.30952381
larix;55.5833333333;125.240079365
larix;68.75;106.28968254
larix;61.2916666667;112.75
larix;67.8988095238;93.5535714286
larix;55.2023809524;107.736111111
larix;60.2718253968;122.521825397
larix;65.4107142857;153.865079365
larix;56.0297619048;122.867063492
larix;63.1507936508;126.896825397
larix;54.4940476191;115.69047619
larix;68.628968254;89.996031746
larix;68.8214285714;115.734126984
larix;61.0833333333;130.077380952
larix;61.3591269841;124.319444444
larix;59.2777777778;129.902777778
larix;54.1388888889;121.632936508
larix;59.2281746032;117.093253968
larix;54.2380952381;111.130952381
larix;56.0575396825;160.06547619
larix;62.7817460317;104.66468254
larix;68.0376984127;87.494047619
larix;63.6448412698;116.313492063
larix;56.001984127;122.150793651
larix;61.5813492064;133.950396825
larix;58.0317460318;136.803571429
larix;63.8035714286;105.236111111
larix;64.7400793651;121.781746032
larix;63.2301587302;117.109126984
larix;64.7638888889;120.474206349
larix;54.1388888889;128.944444444
larix;61.1011904762;129.906746032
larix;60.5833333333;121.222222222
larix;62.5297619048;122.152777778
larix;58.8630952381;128.313492063
larix;58.0238095238;115.795634921
larix;57.878968254;160.067460317
larix;66.7242063492;132.146825397
larix;65.5;90.7103174603
larix;65.6845238095;125.458333333
larix;64.4940476191;109.498015873
larix;52.4047619048;137.192460317
larix;42.5912698413;128.398809524
larix;63.7420634921;150.363095238
larix;51.5496031746;142.378968254
larix;64.1388888889;103.505952381
larix;54.0654761905;119.365079365
larix;61.1666666667;135.307539683
larix;63.0376984127;129.242063492
larix;65.8234126984;135.19047619
larix;61.6388888889;97.2698412698
larix;59.1726190476;128.765873016
larix;53.7420634921;116.283730159
larix;53.0158730159;123.545634921
larix;58.7003968254;137.817460317
larix;65.4603174603;155.061507936
larix;58.7678571429;138.027777778
larix;61.9365079365;100.037698413
larix;59.4285714286;127.607142857
larix;62.8194444444;106.946428571
larix;58.3194444444;138.757936508
larix;49.2321428571;131.595238095
larix;52.8234126984;129.329365079
larix;66.5337301587;136.577380952
larix;67.0873015873;137.420634921
larix;58.9722222222;127.636904762
larix;51.6765873016;124.257936508
larix;62.6726190476;151.567460317
larix;65.0714285714;112.867063492
larix;68.3095238095;111.555555556
larix;60.9226190476;102.896825397
larix;67.6607142857;105.851190476
larix;59.3194444444;133.867063492
larix;60.2003968254;105.787698413
larix;63.2757936508;130.444444444
larix;57.8313492064;112.011904762
larix;63.626984127;98.0297619048
larix;54.2797619048;116.31547619
larix;54.0158730159;133.531746032
larix;59.505952381;103.781746032
larix;67.130952381;104.390873016
larix;66.7003968254;118.448412698
larix;67.3869047619;162.452380952
larix;56.4523809524;121.865079365
larix;53.5376984127;132.634920635
larix;60.4722222222;141.783730159
larix;62.9246031746;94.9146825397
larix;64.4484126984;130.58531746
larix;61.0615079365;127.367063492
larix;62.9444444444;149.803571429
larix;58.7123015873;132.319444444
larix;60.1547619048;115.825396825
larix;55.1130952381;125.634920635
larix;67.0198412698;132.601190476
larix;67.2757936508;100.807539683
larix;63.5932539683;137.172619048
larix;63.1488095238;109.682539683
larix;57.6845238095;129.948412698
larix;57.3333333333;135.488095238
larix;60.6329365079;110.410714286
larix;55.1527777778;118.146825397
larix;68.4563492064;122.212301587
larix;65.2797619048;90.5099206349
larix;60.9861111111;109.773809524
larix;55.3948412698;121.938492063
larix;63.1428571429;144.603174603
larix;67.6805555556;132.321428571
larix;58.6507936508;116.688492063
larix;65.5932539683;115.529761905
larix;58.5;139.908730159
larix;51.0833333333;136.21031746
larix;54.4662698413;123.726190476
larix;51.4742063492;126.123015873
larix;59.0773809524;106.363095238
larix;62.1369047619;160.581349206
larix;58.7123015873;126.880952381
larix;53.1626984127;136.043650794
larix;65.9722222222;124.095238095
larix;61.1984126984;126.982142857
larix;52.5793650794;138.742063492
larix;51.4027777778;113.244047619
larix;58.873015873;128.168650794
larix;51.6626984127;126.486111111
